Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1320","Herbicides","2020","2020","t","4125.5","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2017","2017","t","939.73","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2018","2018","t","839.42","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2019","2019","t","745.86","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1321","Herbicides – Phenoxy hormone products","2020","2020","t","473.62","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1322","Herbicides – Triazines","2017","2017","t","281.37","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1322","Herbicides – Triazines","2018","2018","t","289.67","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1322","Herbicides – Triazines","2019","2019","t","254.13","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1322","Herbicides – Triazines","2020","2020","t","342.56","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1323","Herbicides – Amides","2017","2017","t","1475.21","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1323","Herbicides – Amides","2018","2018","t","840.34","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1323","Herbicides – Amides","2019","2019","t","877.8","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1323","Herbicides – Amides","2020","2020","t","920.95","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1324","Herbicides – Carbamates","2017","2017","t","22.56","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1324","Herbicides – Carbamates","2018","2018","t","19.76","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1324","Herbicides – Carbamates","2019","2019","t","33.79","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1324","Herbicides – Carbamates","2020","2020","t","11.07","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2017","2017","t","105.2","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2018","2018","t","85.38","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2019","2019","t","81.08","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1325","Herbicides – Dinitroanilines","2020","2020","t","117.7","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1326","Herbicides – Urea derivates","2017","2017","t","12.41","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1326","Herbicides – Urea derivates","2018","2018","t","8.41","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1326","Herbicides – Urea derivates","2019","2019","t","4.07","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1326","Herbicides – Urea derivates","2020","2020","t","41.87","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2017","2017","t","198.62","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2018","2018","t","172.06","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2019","2019","t","212.38","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1328","Herbicides – Sulfonyl ureas","2020","2020","t","223.02","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1329","Herbicides – Bipiridils","2017","2017","t","8.26","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1329","Herbicides – Bipiridils","2018","2018","t","10.59","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1329","Herbicides – Bipiridils","2019","2019","t","2.54","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1329","Herbicides – Bipiridils","2020","2020","t","1.05","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1330","Herbicides – Uracil","2017","2017","t","7.74","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1330","Herbicides – Uracil","2018","2018","t","5.21","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1330","Herbicides – Uracil","2019","2019","t","4.27","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1330","Herbicides – Uracil","2020","2020","t","3.93","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1327","Herbicides - nes","2017","2017","t","2435.39","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1327","Herbicides - nes","2018","2018","t","2917.08","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1327","Herbicides - nes","2019","2019","t","1796.8","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1327","Herbicides - nes","2020","2020","t","1989.73","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1331","Fungicides and Bactericides","2017","2017","t","4600.28","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","4541.51","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","4020.81","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","642","Romania","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","3877.89","X","Figure from international organizations","Figure from international organizations"
